,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
426,426,426,426,"Fully Furnished 2-Bedroom Unit for Rent in Kensington Place, BGC, Taguig","1st Avenue, Bonifacio Global City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 110,000",Monthly,2,3.0,113.0,Kensington Place,"4.22
out of 5",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,427,427,427,"Tropical 1BR suite at One Uptown Residence, BGC","8th Avenue corner PH, 36th St, Taguig, 1630 Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 32,000",Monthly,1,1.0,33.3,One Uptown Residence,"4.22
out of 5",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
428,428,428,428,1 Bedroom Condo for Rent Stamford Mckinley Hill Fort Taguig BGC MOrgan,"McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 18,000",Monthly,1,1.0,22.0,Stamford Executive Residences,"4.98
out of 5",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
429,429,429,429,3 Bedrooms in BGC Condo for rent - One Serenda Residences,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 180,000",Monthly,3,3.0,185.0,One Serendra,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,430,430,For Rent: Fully Furnished One Bedroom (1BR) Unit in Two Serendra BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 67,000",Monthly,1,1.0,67.0,Two Serendra,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,431,431,431,"Fully Furnished Studio Unit in Fairways Tower, BGC","5th Avenue, corner McKinley Parkway, Crescent Park West, Fort Bonifacio, Taguig, 1630 Metro Manila Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 33,000",Monthly,1,1.0,36.0,Fairways Tower,"4.22
out of 5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
432,432,432,432,36sqm Decorated and Fully Furnished Studio - Verve Residences BGC (w/ Parking),"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 35,000",Monthly,1,1.0,36.0,Verve Residences,"4.22
out of 5",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
433,433,433,433,FM095: Studio in Morgan McKinley Hill ( Condo for Rent),"McKinley Hill Taguig City McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 20,000",Monthly,1,1.0,25.0,Morgan Residences,"4.98
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,434,434,434,Unfurnished Studio Unit for Rent at Viceroy Residences,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 17,000",Monthly,1,1.0,25.0,Viceroy,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,435,435,435,"Super Good deal! Studio Unit for Lease in Stamford Tower 3, Mckinley Hill Taguig","McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 15,000",Monthly,1,1.0,22.5,Stamford Executive Residences,"4.98
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,436,436,"For Rent: 1 Bedroom Verve Residences Tower 1, BGC, Taguig City","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 65,000",Monthly,1,1.0,68.0,Verve Residences Tower 1,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,437,437,437,For Rent : Fully Furnished One Bedroom (1BR) Unit in Icon Residences BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 55,000",Monthly,1,1.0,61.0,Icon Residences,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,438,438,438,New Condo For Lease - 1br W/ Balcony At Grace Residences Taguig,"Philippines, 1631, Taguig City, Levi B. Mariano Ave Ususan, Taguig",Metro Manila,Taguig,Ususan,"₱ 15,000",Monthly,1,1.0,24.0,Grace Residences,"4.86
out of 5",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
439,439,439,439,Premium Luxury Unit located in Avant at The Fort,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 120,000",,2,2.0,110.0,Avant at the Fort,"4.22
out of 5",1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
440,440,440,440,3 Bedroom – Fully Furnished – The Luxe Residences,"28th Street corner 4th Avenue, Bonifacio Global City, Taguig, 1634 Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 211,000",Monthly,3,3.0,230.0,The Luxe Residences,"4.22
out of 5",0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
441,441,441,441,"Corner Unit at Viceroy Residences Tower 3 Mckinley Hill, Taguig","Philippines, Taguig City, McKinley Hill Dr Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 20,000",Monthly,1,1.0,26.5,Viceroy,"4.22
out of 5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
442,442,442,442,2 bedroom condo at The Florence Condomenium,"The Florence Way Mckinley Hill Taguig McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 65,000",Monthly,2,2.0,60.9,The Florence,"4.98
out of 5",1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0
443,443,443,443,"Two Serendra – Red Oak, 3 Bedroom For Rent In Taguig-BGC City","McKinley Pkwy, Bonifacio Global City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 100,000",Monthly,3,3.0,100.0,Two Serendra,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
444,444,444,444,1 bdr Two Serendra- Red Oak for Lease,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 65,000",Monthly,1,1.0,65.0,Two Serendra,"4.22
out of 5",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
445,445,445,445,For Lease/Rent Seibu Tower (BGC) 3 Bedroom Fully Furnished,"Philippines, Taguig City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 85,000",Monthly,3,3.0,116.0,Seibu Tower,"4.22
out of 5",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,446,446,446,2 BR Condo for Rent in Avant BGC Taguig RH19227,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 80,000",Monthly,2,2.0,84.0,Avant at the Fort,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,447,447,447,"Grace Residences 1 bedroom condominium unit ,Taguig City 5 minute drive from BGC","Unit 936 9th Floor Tower 3 Grace Residences Cayetano Blvd Brgy Ususan Taguig City Ususan, Taguig",Metro Manila,Taguig,Ususan,"₱ 15,000",Monthly,1,1.0,22.31,Grace Residences,"4.86
out of 5",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
448,448,448,448,For Rent: Fully Furnished Three Bedroom (3BR) Unit in Two Serendra BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 120,000",Monthly,3,3.0,117.5,Two Serendra,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,449,449,449,For Rent 2BR + Parking Uptown Ritz Residences The Fort Taguig City,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 110,000",Monthly,2,3.0,80.0,Uptown Ritz Residences,"4.22
out of 5",1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450,450,450,450,For Rent Fully Furnished Studio unit in Morgan Executive Residences,"Florence Way 1634, Florence Way, Taguig, Kalakhang Maynila Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 18,000",Monthly,1,1.0,23.0,Morgan Executive Residence,"4.22
out of 5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
451,451,451,451,Icon Residences: 1BR facing Golf View,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 45,000",Monthly,1,1.0,61.0,Icon Residences,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,452,452,2BR Bedroom for Rent in The Fort Residences,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 60,000",Monthly,2,2.0,68.0,The Fort Residences,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,453,453,2-Bedroom Unit at One Serendra with view of Laguna de Bay for Rent,"32nd St. cor 11th Ave. Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 170,000",Monthly,2,2.0,134.0,One Serendra,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
454,454,454,454,1BR for Rent in BGC - One Uptown Residence,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 35,000",Monthly,1,1.0,37.0,Uptown Residence,"4.22
out of 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
455,455,455,455,For Rent: Fully Furnished One Bedroom (1BR) Unit in Bellagio Tower 1 BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 60,000",Monthly,1,1.0,63.0,Bellagio One,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,456,456,456,2 bedroom for rent in bgc,"icon plaza 26th street Fort BGC Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 90,000",Monthly,2,2.0,105.0,Icon Plaza,"4.22
out of 5",0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,457,457,457,Icon Plaza Spacious 1 Bedroom Corner Unit with Balcony,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 42,000",Monthly,1,1.0,65.0,Icon Plaza,"4.22
out of 5",0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
458,458,458,458,Condo For Rent 1 Bedroom Two Serendra Aston Tower Php30K,"Mckinley Parkway Bonifacio Global Taguig Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 30,000",Monthly,1,1.0,42.0,Two Serendra,"4.22
out of 5",1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
459,459,459,459,Fully Furnished Condo Unit FOR RENT,"Cayetano Blvd, Taguig City Ususan, Taguig",Metro Manila,Taguig,Ususan,"₱ 15,000",Monthly,1,1.0,22.3,Grace Residences,"4.86
out of 5",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
460,460,460,460,3 Bedroom Fully-furnished w/2 Parking Condo BGC,"21st. Dr. Bonifacio Global City Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 270,000",Monthly,3,3.0,309.8,Regent Parkway,"4.22
out of 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,461,461,461,"For Rent: 2 Bedroom unit in Avida 34th, BGC | A342008","11th Avenue corner 34th Street, Bonifacio Global City, Taguig, 1634 Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 80,000",Monthly,2,2.0,93.0,Avida Towers 34th Street,"4.22
out of 5",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
462,462,462,462,For Rent: Essensa Towers - Lawton 3-BEDROOM Condo with a View in BGC,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 220,000",Monthly,3,3.0,280.0,Essensa East Forbes,"4.22
out of 5",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
463,463,463,463,1 Bedroom Fully Furnished Unit in Park West Global City,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 30,000",Monthly,1,1.0,36.0,Park West,"4.22
out of 5",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,464,464,464,BGC 9th Ave 42sqm 1BR with balcony,"Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 28,000",Monthly,1,0.0,42.0,Avida BGC 9th Ave,"4.22
out of 5",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,465,465,465,Fully-furnised Studio Unit at McKinley Hill,"McKinley Hill, Taguig",Metro Manila,Taguig,McKinley Hill,"₱ 24,000",Monthly,1,1.0,26.0,Morgan Suites Executive Residences,"4.98
out of 5",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,466,466,466,"For Rent: Fully Furnished 1BR Unit - The Red Oak at Two Serendra, BGC Taguig","Fort Bonifacio, Taguig",Metro Manila,Taguig,Fort Bonifacio,"₱ 50,000",Monthly,1,1.0,56.0,Two Serendra,"4.22
out of 5",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
